Invoice_ID,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5,Total,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,time_of_day,day_name,month_name
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.63999939,4,19.12800026,401.6879883,3/16/2019,51:00.0,Cash,382.5599976,4.761904716,19.12800026,7.900000095,Evening,Saturday,March
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.65999985,6,12.49800014,262.4580078,1/2/2019,24:00.0,Ewallet,249.9600067,4.761904716,12.49800014,5.599999905,Afternoon,Wednesday,January
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.80000305,2,9.880000114,207.4799957,2/21/2019,39:00.0,Cash,197.6000061,4.761904716,9.880000114,7.699999809,Morning,Thursday,February
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.37999916,5,7.09499979,148.9949951,3/6/2019,57:00.0,Cash,141.8999939,4.761904716,7.09499979,9.399999619,Evening,Wednesday,March
716-39-1409,B,Mandalay,Normal,Male,Health and beauty,30.35000038,7,10.62250042,223.0724945,3/19/2019,19:00.0,Cash,212.4499969,4.761904716,10.62250042,8,Evening,Tuesday,March
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49000168,6,10.64700031,223.5870056,2/2/2019,40:00.0,Cash,212.9400024,4.761904716,10.64700031,4.099999905,Afternoon,Saturday,February
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33000183,10,24.66500092,517.9650269,2/3/2019,40:00.0,Credit card,493.2999878,4.761904716,24.66500092,9.399999619,Evening,Sunday,February
719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.26000214,4,18.85199928,395.8919983,3/12/2019,30:00.0,Cash,377.0400085,4.761904716,18.85199928,8.600000381,Evening,Tuesday,March
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41000366,5,22.85250092,479.9024963,2/25/2019,03:00.0,Ewallet,457.0499878,4.761904716,22.85250092,7.099999905,Evening,Monday,February
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.51999664,4,13.3039999,279.3840027,3/2/2019,14:00.0,Ewallet,266.0799866,4.761904716,13.3039999,6.900000095,Evening,Saturday,March
721-86-6247,A,Yangon,Normal,Female,Home and lifestyle,63.41999817,8,25.36800003,532.7280273,3/11/2019,55:00.0,Ewallet,507.3599854,4.761904716,25.36800003,7.400000095,Afternoon,Monday,March
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.84999847,1,2.142499924,44.99250031,3/14/2019,36:00.0,Credit card,42.84999847,4.761904716,2.142499924,9.300000191,Afternoon,Thursday,March
725-32-9708,B,Mandalay,Member,Female,Fashion accessories,68.70999908,4,13.74199963,288.5820007,1/4/2019,01:00.0,Cash,274.8399963,4.761904716,13.74199963,4.099999905,Evening,Friday,January
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.59999847,7,29.95999908,629.1599731,3/2/2019,50:00.0,Cash,599.2000122,4.761904716,29.95999908,5.300000191,Afternoon,Saturday,March
725-56-0833,A,Yangon,Normal,Female,Health and beauty,32.31999969,10,16.15999985,339.3599854,2/20/2019,49:00.0,Credit card,323.2000122,4.761904716,16.15999985,10,Evening,Wednesday,February
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,3/24/2019,14:00.0,Credit card,352.5,4.761904716,17.625,5.900000095,Evening,Sunday,March
725-96-3778,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.70000076,749.7000122,1/20/2019,13:00.0,Cash,714,4.761904716,35.70000076,4.699999809,Morning,Sunday,January
726-27-2396,A,Yangon,Normal,Female,Health and beauty,77.5,5,19.375,406.875,1/24/2019,36:00.0,Ewallet,387.5,4.761904716,19.375,4.300000191,Evening,Thursday,January
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18000031,8,9.671999931,203.1119995,1/28/2019,54:00.0,Ewallet,193.4400024,4.761904716,9.671999931,9.800000191,Evening,Monday,January
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84000015,1,1.592000008,33.43199921,2/9/2019,22:00.0,Cash,31.84000015,4.761904716,1.592000008,7.699999809,Afternoon,Saturday,February
727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61000061,5,15.90250015,333.9525146,3/16/2019,43:00.0,Ewallet,318.0499878,4.761904716,15.90250015,4.800000191,Afternoon,Saturday,March
727-46-3608,B,Mandalay,Member,Female,Food and beverages,20.01000023,9,9.004500389,189.0944977,2/6/2019,47:00.0,Ewallet,180.0899963,4.761904716,9.004500389,4.099999905,Afternoon,Wednesday,February
727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,28.84000015,4,5.768000126,121.1279984,3/29/2019,44:00.0,Cash,115.3600006,4.761904716,5.768000126,6.400000095,Afternoon,Friday,March
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59000015,4,11.91800022,250.2779999,1/19/2019,46:00.0,Cash,238.3600006,4.761904716,11.91800022,9.800000191,Afternoon,Saturday,January
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.52999878,4,15.10599995,317.2260132,3/19/2019,52:00.0,Ewallet,302.1199951,4.761904716,15.10599995,8.300000191,Afternoon,Tuesday,March
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47000122,9,36.21149826,760.4415283,1/6/2019,18:00.0,Cash,724.2299805,4.761904716,36.21149826,9.199999809,Morning,Sunday,January
729-09-9681,A,Yangon,Member,Male,Home and lifestyle,25.90999985,6,7.772999763,163.2330017,2/5/2019,16:00.0,Ewallet,155.4600067,4.761904716,7.772999763,8.699999809,Morning,Tuesday,February
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.88999939,1,1.794499993,37.68450165,2/23/2019,52:00.0,Credit card,35.88999939,4.761904716,1.794499993,7.900000095,Evening,Saturday,February
730-50-9884,C,Naypyitaw,Normal,Female,Sports and travel,83.05999756,7,29.07099915,610.4910278,3/5/2019,31:00.0,Ewallet,581.4199829,4.761904716,29.07099915,4,Afternoon,Tuesday,March
730-61-8757,B,Mandalay,Member,Male,Health and beauty,51.13000107,4,10.22599983,214.7460022,1/25/2019,11:00.0,Credit card,204.5200043,4.761904716,10.22599983,4,Morning,Friday,January
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11000061,6,21.03300095,441.6929932,3/14/2019,54:00.0,Ewallet,420.6600037,4.761904716,21.03300095,5.199999809,Evening,Thursday,March
731-14-2199,A,Yangon,Member,Female,Home and lifestyle,35.54000092,10,17.77000046,373.1700134,1/4/2019,34:00.0,Ewallet,355.3999939,4.761904716,17.77000046,7,Afternoon,Friday,January
731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.56999969,8,29.02799988,609.5880127,3/30/2019,58:00.0,Cash,580.5599976,4.761904716,29.02799988,4.599999905,Evening,Saturday,March
731-81-9469,C,Naypyitaw,Member,Female,Sports and travel,89.80000305,10,44.90000153,942.9000244,1/23/2019,00:00.0,Credit card,898,4.761904716,44.90000153,5.400000095,Afternoon,Wednesday,January
732-04-5373,B,Mandalay,Member,Male,Home and lifestyle,46.47000122,4,9.293999672,195.173996,2/8/2019,53:00.0,Cash,185.8800049,4.761904716,9.293999672,7,Morning,Friday,February
732-67-5346,A,Yangon,Normal,Male,Food and beverages,13.78999996,5,3.44749999,72.39749908,1/11/2019,07:00.0,Credit card,68.94999695,4.761904716,3.44749999,7.800000191,Evening,Friday,January
732-94-0499,C,Naypyitaw,Normal,Female,Electronic accessories,41.65000153,10,20.82500076,437.3250122,1/13/2019,04:00.0,Credit card,416.5,4.761904716,20.82500076,5.400000095,Evening,Sunday,January
733-01-9107,B,Mandalay,Normal,Male,Home and lifestyle,82.69999695,6,24.80999947,521.0100098,3/5/2019,14:00.0,Cash,496.2000122,4.761904716,24.80999947,7.400000095,Evening,Tuesday,March
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61000061,7,19.46349907,408.73349,3/23/2019,41:00.0,Cash,389.269989,4.761904716,19.46349907,8.5,Afternoon,Saturday,March
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85000038,8,8.340000153,175.1399994,3/3/2019,17:00.0,Cash,166.8000031,4.761904716,8.340000153,6.300000191,Evening,Sunday,March
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.70999908,3,6.856500149,143.986496,3/26/2019,34:00.0,Credit card,137.1300049,4.761904716,6.856500149,7.699999809,Morning,Tuesday,March
735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,48.61000061,1,2.430500031,51.04050064,2/25/2019,31:00.0,Cash,48.61000061,4.761904716,2.430500031,4.400000095,Afternoon,Monday,February
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.69999695,8,39.47999954,829.0800171,1/31/2019,36:00.0,Ewallet,789.5999756,4.761904716,39.47999954,8.5,Morning,Thursday,January
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29000092,4,4.657999992,97.81800079,3/19/2019,52:00.0,Credit card,93.16000366,4.761904716,4.657999992,5.900000095,Morning,Tuesday,March
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.73999977,10,12.36999989,259.769989,2/24/2019,44:00.0,Cash,247.3999939,4.761904716,12.36999989,7.099999905,Evening,Sunday,February
740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05000305,3,12.60750008,264.7575073,1/23/2019,29:00.0,Cash,252.1499939,4.761904716,12.60750008,9.800000191,Afternoon,Wednesday,January
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,67.26999664,5,16.81749916,353.167511,2/27/2019,27:00.0,Cash,336.3500061,4.761904716,16.81749916,6.900000095,Evening,Wednesday,February
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.77999878,10,36.38999939,764.1900024,2/3/2019,24:00.0,Cash,727.7999878,4.761904716,36.38999939,7.300000191,Evening,Sunday,February
743-04-1105,B,Mandalay,Member,Male,Health and beauty,97.22000122,9,43.74900055,918.7290039,3/30/2019,43:00.0,Ewallet,874.9799805,4.761904716,43.74900055,6,Afternoon,Saturday,March
743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.48999786,7,33.42150116,701.8515015,2/22/2019,17:00.0,Ewallet,668.4299927,4.761904716,33.42150116,8.699999809,Evening,Friday,February
744-02-5987,A,Yangon,Member,Male,Home and lifestyle,78.37999725,6,23.51399994,493.7940063,1/10/2019,16:00.0,Ewallet,470.2799988,4.761904716,23.51399994,5.800000191,Afternoon,Thursday,January
744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,22.01000023,6,6.603000164,138.6629944,1/2/2019,50:00.0,Cash,132.0599976,4.761904716,6.603000164,7.599999905,Evening,Wednesday,January
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37000275,10,48.68500137,1022.38501,1/15/2019,48:00.0,Credit card,973.7000122,4.761904716,48.68500137,4.900000095,Afternoon,Tuesday,January
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.12999725,2,8.612999916,180.8730011,2/7/2019,59:00.0,Cash,172.2599945,4.761904716,8.612999916,8.199999809,Evening,Thursday,February
745-71-3520,A,Yangon,Member,Female,Electronic accessories,25.21999931,7,8.826999664,185.3670044,2/4/2019,23:00.0,Cash,176.5399933,4.761904716,8.826999664,8.199999809,Morning,Monday,February
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.02999878,2,5.802999973,121.862999,3/10/2019,46:00.0,Ewallet,116.0599976,4.761904716,5.802999973,8.800000191,Evening,Sunday,March
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.62999725,10,42.31499863,888.6149902,1/1/2019,36:00.0,Credit card,846.2999878,4.761904716,42.31499863,9,Morning,Tuesday,January
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.57999992,1,1.078999996,22.6590004,2/9/2019,02:00.0,Ewallet,21.57999992,4.761904716,1.078999996,7.199999809,Morning,Saturday,February
746-54-5508,A,Yangon,Normal,Male,Home and lifestyle,21.52000046,6,6.455999851,135.576004,1/17/2019,48:00.0,Credit card,129.1199951,4.761904716,6.455999851,9.399999619,Afternoon,Thursday,January
746-68-6593,C,Naypyitaw,Member,Female,Sports and travel,87.16000366,2,8.715999603,183.0359955,1/11/2019,29:00.0,Credit card,174.3200073,4.761904716,8.715999603,9.699999809,Afternoon,Friday,January
746-94-0204,A,Yangon,Normal,Male,Fashion accessories,83.23999786,9,37.45800018,786.617981,1/29/2019,56:00.0,Credit card,749.1599731,4.761904716,37.45800018,7.400000095,Morning,Tuesday,January
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27000046,3,8.590499878,180.4004974,2/9/2019,31:00.0,Ewallet,171.8099976,4.761904716,8.590499878,6.5,Evening,Saturday,February
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.30999947,4,5.662000179,118.9020004,3/7/2019,35:00.0,Cash,113.2399979,4.761904716,5.662000179,8.199999809,Evening,Thursday,March
749-24-1565,A,Yangon,Normal,Female,Health and beauty,23.03000069,9,10.36349964,217.6334991,1/3/2019,02:00.0,Ewallet,207.2700043,4.761904716,10.36349964,7.900000095,Afternoon,Thursday,January
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.66999817,4,18.93400002,397.6140137,3/11/2019,04:00.0,Cash,378.6799927,4.761904716,18.93400002,6.800000191,Afternoon,Monday,March
750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38000107,4,9.076000214,190.595993,1/8/2019,48:00.0,Credit card,181.5200043,4.761904716,9.076000214,8.699999809,Afternoon,Tuesday,January
750-67-8428,A,Yangon,Member,Female,Health and beauty,74.69000244,7,26.14150047,548.9714966,1/5/2019,08:00.0,Ewallet,522.8300171,4.761904716,26.14150047,9.100000381,Afternoon,Saturday,January
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01000023,6,6.902999878,144.9629974,1/12/2019,45:00.0,Ewallet,138.0599976,4.761904716,6.902999878,7.900000095,Evening,Saturday,January
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,1/12/2019,18:00.0,Ewallet,975,4.761904716,48.75,8,Evening,Saturday,January
751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.23999786,9,44.65800095,937.8179932,3/19/2019,09:00.0,Ewallet,893.1599731,4.761904716,44.65800095,9,Evening,Tuesday,March
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08000183,7,22.4279995,470.9880066,2/19/2019,29:00.0,Credit card,448.5599976,4.761904716,22.4279995,7.300000191,Evening,Tuesday,February
755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22000122,5,11.05500031,232.1549988,3/5/2019,07:00.0,Credit card,221.1000061,4.761904716,11.05500031,8.600000381,Evening,Tuesday,March
756-01-7507,C,Naypyitaw,Normal,Female,Health and beauty,20.37999916,5,5.09499979,106.9950027,1/22/2019,56:00.0,Cash,101.9000015,4.761904716,5.09499979,6,Evening,Tuesday,January
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.70000076,1,0.985000014,20.68499947,2/8/2019,39:00.0,Ewallet,19.70000076,4.761904716,0.985000014,9.5,Morning,Friday,February
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.34999847,2,8.335000038,175.0350037,2/2/2019,05:00.0,Credit card,166.6999969,4.761904716,8.335000038,9.5,Afternoon,Saturday,February
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.95999908,9,22.03199959,462.6719971,3/4/2019,27:00.0,Cash,440.6400146,4.761904716,22.03199959,8,Morning,Monday,March
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87000275,7,30.05450058,631.1444702,2/27/2019,01:00.0,Credit card,601.0900269,4.761904716,30.05450058,8,Evening,Wednesday,February
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.61999989,8,6.248000145,131.2079926,1/20/2019,37:00.0,Ewallet,124.9599991,4.761904716,6.248000145,9.100000381,Evening,Sunday,January
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.27999878,3,6.191999912,130.0319977,3/26/2019,37:00.0,Credit card,123.8399963,4.761904716,6.191999912,8.5,Evening,Tuesday,March
760-54-1821,B,Mandalay,Normal,Male,Home and lifestyle,13.59000015,9,6.115499973,128.4255066,3/15/2019,26:00.0,Cash,122.3099976,4.761904716,6.115499973,5.800000191,Morning,Friday,March
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51000214,6,22.35300064,469.4129944,3/20/2019,08:00.0,Ewallet,447.0599976,4.761904716,22.35300064,5,Afternoon,Wednesday,March
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.10000038,8,4.840000153,101.6399994,1/19/2019,17:00.0,Ewallet,96.80000305,4.761904716,4.840000153,8.600000381,Morning,Saturday,January
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76000023,2,1.475999951,30.99600029,2/18/2019,42:00.0,Ewallet,29.52000046,4.761904716,1.475999951,4.300000191,Afternoon,Monday,February
765-26-6951,A,Yangon,Normal,Male,Sports and travel,72.61000061,6,21.78300095,457.4429932,1/1/2019,39:00.0,Credit card,435.6600037,4.761904716,21.78300095,6.900000095,Morning,Tuesday,January
766-85-7061,B,Mandalay,Normal,Male,Health and beauty,87.87000275,10,43.93500137,922.6350098,3/29/2019,25:00.0,Ewallet,878.7000122,4.761904716,43.93500137,5.099999905,Morning,Friday,March
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.76999664,6,25.13100052,527.7509766,1/23/2019,10:00.0,Ewallet,502.6199951,4.761904716,25.13100052,5.400000095,Afternoon,Wednesday,January
767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.55999947,5,7.389999866,155.1900024,2/13/2019,59:00.0,Cash,147.8000031,4.761904716,7.389999866,6.900000095,Evening,Wednesday,February
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83000183,2,6.482999802,136.1430054,1/8/2019,59:00.0,Credit card,129.6600037,4.761904716,6.482999802,8,Morning,Tuesday,January
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12000084,8,8.447999954,177.4080048,1/1/2019,31:00.0,Cash,168.9600067,4.761904716,8.447999954,6.300000191,Evening,Tuesday,January
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.27999878,5,18.31999969,384.7200012,1/24/2019,05:00.0,Ewallet,366.3999939,4.761904716,18.31999969,8.399999619,Afternoon,Thursday,January
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.11999893,3,6.618000031,138.9779968,3/18/2019,45:00.0,Credit card,132.3600006,4.761904716,6.618000031,7.900000095,Afternoon,Monday,March
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97000122,3,10.34549999,217.2554932,2/22/2019,26:00.0,Ewallet,206.9100037,4.761904716,10.34549999,8.699999809,Morning,Friday,February
777-82-7220,B,Mandalay,Member,Male,Home and lifestyle,30.12000084,8,12.04800034,253.0079956,3/3/2019,01:00.0,Cash,240.9600067,4.761904716,12.04800034,7.699999809,Afternoon,Sunday,March
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.61999893,8,19.44799995,408.4079895,1/24/2019,57:00.0,Cash,388.9599915,4.761904716,19.44799995,5,Morning,Thursday,January
778-71-5554,C,Naypyitaw,Member,Male,Fashion accessories,15.43000031,1,0.771499991,16.20149994,1/25/2019,46:00.0,Credit card,15.43000031,4.761904716,0.771499991,6.099999905,Afternoon,Friday,January
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.20999908,6,21.06299973,442.322998,3/30/2019,58:00.0,Cash,421.2600098,4.761904716,21.06299973,7.400000095,Afternoon,Saturday,March
779-06-0012,C,Naypyitaw,Member,Female,Home and lifestyle,88.61000061,1,4.430500031,93.04049683,1/19/2019,21:00.0,Cash,88.61000061,4.761904716,4.430500031,7.699999809,Morning,Saturday,January
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74000168,3,8.661000252,181.8809967,2/20/2019,06:00.0,Ewallet,173.2200012,4.761904716,8.661000252,7.699999809,Afternoon,Wednesday,February
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74000168,7,21.25900078,446.4389954,1/18/2019,23:00.0,Ewallet,425.1799927,4.761904716,21.25900078,5,Evening,Friday,January
782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29000092,5,23.07250023,484.5224915,2/20/2019,55:00.0,Credit card,461.4500122,4.761904716,23.07250023,9,Afternoon,Wednesday,February
783-09-1637,B,Mandalay,Normal,Female,Sports and travel,67.43000031,5,16.85750008,354.0075073,3/6/2019,13:00.0,Ewallet,337.1499939,4.761904716,16.85750008,6.300000191,Evening,Wednesday,March
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04000092,4,4.208000183,88.36799622,1/13/2019,58:00.0,Cash,84.16000366,4.761904716,4.208000183,7.599999905,Afternoon,Sunday,January
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17000008,1,0.50849998,10.67850018,2/7/2019,15:00.0,Cash,10.17000008,4.761904716,0.50849998,5.900000095,Afternoon,Thursday,February
785-13-7708,B,Mandalay,Normal,Male,Food and beverages,73.05999756,7,25.57099915,536.9910278,1/14/2019,06:00.0,Credit card,511.4200134,4.761904716,25.57099915,4.199999809,Evening,Monday,January
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74000168,8,14.29599953,300.2160034,2/17/2019,28:00.0,Ewallet,285.9200134,4.761904716,14.29599953,4.900000095,Afternoon,Sunday,February
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62000275,6,24.18600082,507.9060059,2/28/2019,18:00.0,Cash,483.7200012,4.761904716,24.18600082,9.100000381,Evening,Thursday,February
787-15-1757,C,Naypyitaw,Member,Male,Health and beauty,44.06999969,4,8.81400013,185.0939941,2/18/2019,28:00.0,Ewallet,176.2799988,4.761904716,8.81400013,8.399999619,Evening,Monday,February
787-56-0757,C,Naypyitaw,Member,Female,Food and beverages,80.36000061,4,16.0720005,337.5119934,2/23/2019,45:00.0,Credit card,321.4400024,4.761904716,16.0720005,8.300000191,Evening,Saturday,February
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.10000038,233.1000061,1/20/2019,48:00.0,Credit card,222,4.761904716,11.10000038,6.599999905,Afternoon,Sunday,January
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.23999977,7,8.484000206,178.1640015,1/27/2019,38:00.0,Ewallet,169.6799927,4.761904716,8.484000206,9.399999619,Evening,Sunday,January
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38000107,3,6.80700016,142.9470062,2/17/2019,34:00.0,Credit card,136.1399994,4.761904716,6.80700016,7.199999809,Afternoon,Sunday,February
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22000122,3,13.9829998,293.6430054,1/24/2019,45:00.0,Cash,279.6600037,4.761904716,13.9829998,7.199999809,Morning,Thursday,January
790-29-1172,B,Mandalay,Normal,Female,Food and beverages,57.34000015,3,8.600999832,180.6210022,3/10/2019,59:00.0,Credit card,172.0200043,4.761904716,8.600999832,7.900000095,Evening,Sunday,March
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.98999977,5,2.747499943,57.69749832,1/23/2019,18:00.0,Credit card,54.95000076,4.761904716,2.747499943,9.300000191,Morning,Wednesday,January
793-10-3222,B,Mandalay,Member,Female,Health and beauty,41.06000137,6,12.31799984,258.678009,3/5/2019,30:00.0,Credit card,246.3600006,4.761904716,12.31799984,8.300000191,Afternoon,Tuesday,March
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.66999817,2,5.566999912,116.9069977,3/27/2019,08:00.0,Ewallet,111.3399963,4.761904716,5.566999912,6,Afternoon,Wednesday,March
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33000183,2,3.332999945,69.99299622,1/26/2019,41:00.0,Credit card,66.66000366,4.761904716,3.332999945,6.400000095,Afternoon,Saturday,January
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15000153,4,7.429999828,156.0299988,3/23/2019,59:00.0,Ewallet,148.6000061,4.761904716,7.429999828,8.300000191,Evening,Saturday,March
796-12-2025,C,Naypyitaw,Normal,Male,Fashion accessories,62.11999893,10,31.05999947,652.2600098,2/11/2019,19:00.0,Cash,621.2000122,4.761904716,31.05999947,5.900000095,Evening,Monday,February
796-32-9050,A,Yangon,Normal,Male,Food and beverages,51.27999878,6,15.38399982,323.0639954,1/19/2019,31:00.0,Cash,307.6799927,4.761904716,15.38399982,6.5,Evening,Saturday,January
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.26999664,4,12.85400009,269.9339905,3/26/2019,54:00.0,Cash,257.0799866,4.761904716,12.85400009,7.699999809,Afternoon,Tuesday,March
799-71-1548,A,Yangon,Member,Male,Electronic accessories,77.72000122,4,15.54399967,326.4240112,1/7/2019,11:00.0,Credit card,310.8800049,4.761904716,15.54399967,8.800000191,Evening,Monday,January
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37000275,5,21.84250069,458.6925049,1/29/2019,45:00.0,Cash,436.8500061,4.761904716,21.84250069,6.599999905,Evening,Tuesday,January
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.05999756,3,11.4090004,239.5890045,1/5/2019,30:00.0,Credit card,228.1799927,4.761904716,11.4090004,9.800000191,Evening,Saturday,January
802-43-8934,A,Yangon,Normal,Male,Home and lifestyle,18.28000069,1,0.913999975,19.19400024,3/22/2019,05:00.0,Credit card,18.28000069,4.761904716,0.913999975,8.300000191,Afternoon,Friday,March
802-70-5316,A,Yangon,Member,Female,Sports and travel,92.12999725,6,27.63899994,580.4190063,3/6/2019,34:00.0,Cash,552.7800293,4.761904716,27.63899994,8.300000191,Evening,Wednesday,March
803-17-8013,A,Yangon,Member,Female,Home and lifestyle,88.79000092,8,35.51599884,745.8359985,2/17/2019,09:00.0,Cash,710.3200073,4.761904716,35.51599884,4.099999905,Evening,Sunday,February
803-83-5989,C,Naypyitaw,Normal,Male,Home and lifestyle,55.72999954,6,16.71899986,351.098999,2/24/2019,55:00.0,Ewallet,334.3800049,4.761904716,16.71899986,7,Morning,Sunday,February
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.77999878,3,14.06700039,295.4070129,1/30/2019,32:00.0,Credit card,281.3399963,4.761904716,14.06700039,5.900000095,Morning,Wednesday,January
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.95999908,9,42.2820015,887.9219971,3/20/2019,32:00.0,Cash,845.6400146,4.761904716,42.2820015,9.800000191,Morning,Wednesday,March
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42000008,10,8.710000038,182.9100037,2/22/2019,30:00.0,Ewallet,174.1999969,4.761904716,8.710000038,7,Afternoon,Friday,February
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38000107,1,2.618999958,54.99900055,3/26/2019,44:00.0,Cash,52.38000107,4.761904716,2.618999958,5.800000191,Evening,Tuesday,March
808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47000122,4,7.093999863,148.973999,3/14/2019,22:00.0,Credit card,141.8800049,4.761904716,7.093999863,6.900000095,Evening,Thursday,March
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15000153,4,11.63000011,244.2299957,1/23/2019,44:00.0,Cash,232.6000061,4.761904716,11.63000011,8.399999619,Evening,Wednesday,January
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68000031,10,22.84000015,479.6400146,1/19/2019,30:00.0,Ewallet,456.7999878,4.761904716,22.84000015,5.699999809,Evening,Saturday,January
